trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
66MV8ZLW0CStktCpKDKP4B,0.486,0.445,-8.043,0.0261,0.723,4.34e-05,0.128,0.29,135.839,country,Country
0wFyhPrMt4maLtWmLeG7lq,0.425,0.516,-9.646,0.123,0.425,0.000214,0.135,0.665,207.399,country,Country
0y4CZzUZKjays43Cw0AtRs,0.634,0.516,-6.05,0.0373,0.4,0,0.142,0.769,153.831,country,Country
0agg0W9R5zNcvzNWqY056A,0.422,0.701,-6.802,0.0559,0.759,0,0.833,0.639,103.573,country,Pop
0jcZ1uIHmvh6Is9T6hXOUk,0.567,0.726,-4.705,0.0309,0.216,0,0.12,0.319,141.92,country,Country
0YxDiM6hlJ03lssgbqTBGJ,0.652,0.648,-11.643,0.0678,0.99,6.03e-05,0.145,0.923,140.831,country,Country
77EOVfDhyUX5nSzzc4ZEGX,0.348,0.246,-11.534,0.028,0.764,0.00125,0.0996,0.193,136.1,country,Country
77sRgw6CNXgfE9kHqX5L2S,0.679,0.879,-3.71,0.041,0.341,0,0.157,0.656,118.994,country,Country
6zFsz86nAj5gcvzyVqNL3k,0.481,0.0568,-20.508,0.0357,0.917,0,0.12,0.505,111.799,country,Country
045SnNDjOfOLKM5OxARH4g,0.553,0.747,-5.905,0.0292,0.0244,0,0.363,0.711,73.033,country,Dance
2IprIjGNRlj3TfqUWCAo0C,0.702,0.77,-5.319,0.0372,0.31,0,0.149,0.685,116.009,country,Country
56eGOeSsqdg3FLxdo83TwV,0.655,0.56,-6.857,0.0486,0.749,0,0.115,0.599,140.975,country,Country
0EFgbjQoXRhVx8ElQqhluv,0.431,0.895,-14.512,0.398,0.127,0.00691,0.975,0.47,74.864,country,Rock
59SoAaZ8tWxL5OBkWOG6aN,0.604,0.536,-6.186,0.0345,0.13,0,0.162,0.473,151.737,country,Films/Games
7AclP0W2jy6yrbvBiC4prQ,0.61,0.822,-4.422,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,country,Country
43IIpTvTyEEiDWQknIhngR,0.588,0.795,-5.267,0.0815,0.187,0,0.101,0.725,79.933,country,Country
3VCWhe7AtBrkhour9t6dq6,0.708,0.708,-5.12,0.0266,0.316,0,0.361,0.667,95.031,country,Country
03IdmP4frla6BCFZH6rkaF,0.483,0.844,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,country,Country
3SGMcHMzAe3cyicwoMq3dV,0.504,0.787,-4.661,0.0668,0.352,0,0.274,0.643,93.995,country,Country
52lGuLAkIVbm4LZkSf9nj0,0.569,0.807,-4.584,0.0464,0.0876,0,0.164,0.883,76.011,country,Country
5TMVx89wRJaep6rI111aqp,0.603,0.604,-6.593,0.0273,0.321,0,0.166,0.641,96.07,country,Country
1JupdHkhDzE4XtrFFe9w6o,0.655,0.785,-4.022,0.0697,0.279,0,0.116,0.933,171.969,country,Country
0DmfHon0UEWlHdBHGaa0kB,0.345,0.331,-8.564,0.031,0.685,0,0.155,0.165,155.344,country,Country
4JFPLiaWIP5xqV1DCbSqeh,0.546,0.788,-3.302,0.0324,0.189,0,0.159,0.585,150.084,country,Country
5APWbHdwUCA08ZLl0meDCh,0.552,0.497,-4.69,0.0323,0.272,0,0.144,0.363,114.843,country,Country
6Vmb8Ru0BvjWGozOVGApRd,0.537,0.784,-4.869,0.034,0.0979,0,0.224,0.468,137.995,country,Country
4iLPK8QnOvqm0Azbsk2GDn,0.571,0.826,-4.475,0.0362,0.0446,0,0.343,0.713,90.966,country,Country
41apHLdnrtAGXMMNehkGNR,0.663,0.897,-3.952,0.048,0.277,2.04e-05,0.0835,0.738,96.05,country,Rock
1BEiHOOVsbrE7EJBU7QKd8,0.508,0.841,-4.517,0.0622,0.0601,1.92e-05,0.218,0.779,159.937,country,Country
1WsckVm7qCFPqF25nNIN9F,0.713,0.495,-11.103,0.0353,0.601,0.00764,0.102,0.512,89.051,country,Country
3hBXvHLlTHvnbwrPbeoyAj,0.754,0.424,-8.463,0.0363,0.643,0,0.0652,0.806,119.705,country,Country
0NffUi6VS3WFN66ZKB7sAN,0.587,0.61,-6.069,0.0261,0.169,3.49e-06,0.0724,0.658,142.195,country,Country
1ezohP4XfYlwvj2NIIFOf1,0.49,0.515,-5.654,0.0236,0.62,1.25e-05,0.12,0.255,80.966,country,Rock
2nNaVLkmN8RYXNQiQb4ajI,0.545,0.776,-4.904,0.0391,0.398,0,0.0845,0.961,199.953,country,Country
3jvNwwHkWjELV3QALVz47D,0.545,0.392,-10.091,0.0481,0.83,9.41e-05,0.0903,0.951,208.426,country,Country
2YM6X07iGbGEyoUhmC3B8E,0.857,0.678,-4.599,0.0674,0.0381,0.000226,0.112,0.562,115.972,country,Country
3HQMDHF7Uahn1RCd93l0rh,0.391,0.788,-4.503,0.0422,0.0384,0,0.315,0.525,168.387,country,Country
0cV4xwUA4ue2deqq4CZFko,0.616,0.728,-4.02,0.0278,0.0275,0,0.228,0.375,111.934,country,Country
0qup7d7G2WffwARHKrqT2x,0.646,0.887,-4.452,0.0381,0.127,0.000259,0.0698,0.522,110.963,country,Country
1wOgowQWgiTt2XNZLYNmtu,0.594,0.908,-3.707,0.0488,0.0194,0,0.332,0.728,147.012,country,Country
2xYQTU2bbg6WVAmpY1eae4,0.524,0.261,-13.868,0.0272,0.755,0.00105,0.144,0.201,73.36,country,Pop
49tqZFkI8JJXAoYWPxiHdb,0.719,0.464,-12.827,0.0298,0.681,1.71e-05,0.0945,0.756,136.908,country,Country
3rXCZRMiMZp0feGcYXpwYX,0.467,0.622,-7.255,0.031,0.365,0.00527,0.0982,0.455,164.418,country,Country
1xSt6wA9poXptM8k2x11MO,0.491,0.915,-5.388,0.11,0.0211,0,0.123,0.877,168.164,country,Country
2xmNUTjFh6DeZIXgc6CfU1,0.434,0.725,-7.308,0.0385,0.0879,0.0458,0.296,0.803,111.411,country,Country
0jRIzXzMRKbwXLpblAsqsa,0.757,0.701,-7.345,0.0347,0.526,4.84e-05,0.121,0.884,112.947,country,Country
0qLYHvobT7ksOx4KqlyOqf,0.485,0.441,-7.101,0.0252,0.268,2.52e-06,0.212,0.175,99.913,country,Christian
4YjjNHtEsTX6Af4mCTupT5,0.591,0.45,-6.369,0.0266,0.671,2.23e-05,0.159,0.344,135.893,country,Country
6rFDuPeQI26Sgbuo9EkFHs,0.665,0.611,-13.391,0.0621,0.128,3.33e-05,0.0817,0.927,168.828,country,Country
0RdMBceHhBJLqNjObk1NPP,0.654,0.537,-8.067,0.0257,0.196,0,0.119,0.597,112.437,country,Country
4TMP1aRZUsG8C4HChYtfgC,0.354,0.276,-14.999,0.0295,0.745,1.35e-06,0.11,0.427,82.787,country,Country
0ZDArGfb0fQ3sX9nT8L3Vj,0.508,0.333,-11.509,0.0305,0.81,0,0.19,0.195,74.458,country,Country
5J1wyoee0SOPagQNvry6x9,0.558,0.866,-4.77,0.0691,0.149,0,0.127,0.577,135.175,country,Country
7dL2kSVsBelmkQHbkNkx1l,0.611,0.964,-3.076,0.0464,0.0441,7.37e-05,0.109,0.9,144.014,country,Country
06ozIJcod6l56UUfX9YKjs,0.274,0.369,-10.761,0.0329,0.859,1.58e-05,0.159,0.171,182.715,country,Country
0SO85l2TUsCmUs1vhujSy9,0.386,0.641,-7.217,0.0339,0.0613,3.4e-06,0.679,0.373,138.275,country,Country
5dW1VZPcFqB4n0P08rGDgm,0.847,0.678,-8.635,0.109,0.0669,0,0.274,0.811,97.984,country,Country
3M3A038dDopQcvGrrngcDE,0.693,0.212,-10.932,0.028,0.823,0.00742,0.138,0.207,108.314,country,Country
54daKTvou5iFylXfeYquVD,0.463,0.739,-5.808,0.0567,0.116,0,0.095,0.179,149.953,country,Folk
2Moa5MbVbUNISjmpYqm0DO,0.508,0.883,-3.402,0.0967,0.221,0,0.111,0.887,158.04,country,Rock
1vFyOiwgezbBMIFtT4t0it,0.5,0.865,-9.706,0.044,0.313,0,0.11,0.777,172.946,country,Country
5ap5OgMjY85VcIDcyv02Nc,0.454,0.0659,-15.13,0.0404,0.91,5.74e-06,0.103,0.282,78.135,country,Country
65zmFWDgzNuTlpwnErXJ7j,0.454,0.349,-9.004,0.0272,0.55,2.37e-06,0.139,0.269,76.611,country,Country
0YSkFZj7Ca3nRzS9EpUFhn,0.421,0.867,-7.247,0.0745,0.445,0,0.306,0.85,204.556,country,Country
0suqXVpX1uJpSrmaDOnxwx,0.595,0.47,-12.938,0.03,0.227,0,0.334,0.935,157.207,country,Country
1rJRoIoYCJUUpzntfsI3zK,0.603,0.436,-7.564,0.101,0.666,0,0.169,0.229,155.967,country,Country
5QZFaimQx9Hgv0hZQp9hpp,0.602,0.73,-4.925,0.0314,0.00106,0.000115,0.095,0.923,164.027,country,Country
0Beb3aFUCO4I1pXXexHq7l,0.613,0.542,-12.121,0.0427,0.787,0,0.215,0.806,141.334,country,Country
5tXygo2KgUWVhpvYW7r0I5,0.483,0.309,-15.851,0.0327,0.506,0.0102,0.113,0.511,92.877,country,Country
75a6vipshkwvPwXmy3tqbK,0.804,0.643,-6.108,0.059,0.0359,0,0.0855,0.511,117.963,country,Pop
1rkpNfn7l4PcAreJwht9JO,0.626,0.411,-11.162,0.0318,0.366,0,0.0374,0.665,103.368,country,Country
4sTlOOWxFx5dR7SZmi7S79,0.741,0.29,-14.311,0.0381,0.716,6.08e-05,0.276,0.596,95.074,country,Pop
3eSwvMfSA0Fyku6Ak5JEw0,0.623,0.387,-9.537,0.0316,0.549,0,0.0764,0.189,115.362,country,Country
26ThbWRD0oDsfljEpKKPuC,0.249,0.318,-10.013,0.0397,0.927,3.44e-06,0.094,0.162,171.702,country,Country
15DeqWWQB4dcEWzJg15VrN,0.668,0.672,-4.931,0.0303,0.111,0,0.329,0.539,89.011,country,Country
565K7WHuUdsm3w1dg7EgHc,0.6,0.884,-4.771,0.0402,0.00481,0,0.385,0.482,90.035,country,Country
7oFxSRozClfgRSNNR9thwD,0.602,0.233,-9.598,0.0256,0.734,0,0.0794,0.247,93.858,country,Country
6IAU4mraHFi2uEeZmYDGAg,0.409,0.677,-7.223,0.205,0.403,0,0.237,0.585,81.093,country,Country
7ledv9CTjqdwnvHgRmETyZ,0.784,0.451,-11.225,0.0723,0.792,4.09e-05,0.115,0.78,100.303,country,Country
7A7gHOXvDJ12CRfiZ18Uro,0.707,0.546,-11.398,0.0429,0.191,7.37e-05,0.145,0.861,102.417,country,Country
4MZEZz8MqVgvIMXU6AVP22,0.531,0.948,-5.438,0.0568,0.006,0.0117,0.694,0.498,136.891,country,Country
3CqLvQ9fPOLtLIKb7r5ti6,0.41,0.568,-11.673,0.0346,0.387,0.102,0.389,0.644,103.026,country,Country
5snVLlkq2g6xMRGWJNgupo,0.153,0.347,-6.981,0.031,0.777,1.24e-05,0.119,0.166,76.007,country,Country
3ZpXpeEbstAW7b10FMrqSg,0.634,0.579,-6.412,0.0286,0.094,0,0.102,0.362,117.021,country,Country
3kcOZNAn7IaZX9DR2DbBUt,0.452,0.641,-5.828,0.0312,0.572,0,0.152,0.294,144.081,country,Country
0ihAsdbpsY2N4WLncykpAW,0.695,0.897,-5.417,0.0563,0.564,0,0.331,0.849,95.857,country,Country
0ttKO7eBjyoq5Khr2X9lwV,0.378,0.742,-10.002,0.0444,0.0257,0.000125,0.0659,0.765,163.721,country,Country
5tdbsJQ86BVvjmpTikVP7q,0.497,0.468,-8.182,0.0286,0.0817,0,0.112,0.285,133.789,country,Country
1IW52o1mbOCpoFIvsCD4wo,0.129,0.149,-13.072,0.0335,0.895,4.39e-06,0.109,0.108,74.271,country,Country
6o7BCdJjGvHBBPMb4ZrA68,0.805,0.57,-8.215,0.0272,0.194,1.46e-05,0.106,0.76,126.478,country,Country
2u7Nm46dAujcAi5Rw79CJL,0.606,0.652,-6.982,0.0281,0.323,0,0.201,0.476,97.155,country,Country
0wjsGRJaNyhtbrgJRlKWuc,0.686,0.402,-16.234,0.0563,0.761,0.0272,0.196,0.692,143.495,country,Country
04MGLTCteglQCoDmopDqtv,0.453,0.419,-6.548,0.0544,0.102,0,0.239,0.477,111.992,country,Country
1Zocw1rD4cBv1rRRsFI0Pj,0.579,0.686,-6.036,0.032,0.232,0,0.278,0.693,133.652,country,Country
42mWEvGlwKGhVQs8XkvQKP,0.591,0.424,-8.512,0.0301,0.283,0,0.134,0.613,115.01,country,Country
3wlZNYZnhINy3xgQOuUhwO,0.686,0.619,-7.358,0.0367,0.0554,2.23e-05,0.113,0.641,114.036,country,Country
7dZgDd8LYriRdR2kDSQjxx,0.7,0.45,-11.023,0.0308,0.684,6.36e-05,0.158,0.704,109.333,country,Country
3quTUw70QQN6rPRWximeGp,0.547,0.672,-5.023,0.0496,0.304,0,0.0996,0.283,155.791,country,Country
6OFW4NMvit2vYUp8q3leoN,0.493,0.843,-5.924,0.0707,0.00507,0,0.114,0.523,158.028,country,Country
3awuorsQsio2PUOvzq3hpd,0.799,0.345,-11.52,0.0276,0.748,2.39e-05,0.169,0.776,90.417,country,Country
3uQsIkPuWqAI2WVueoyNis,0.434,0.908,-4.303,0.0474,0.0318,1.03e-05,0.229,0.392,158.112,country,Country
5z7N12rVlVepseELyGNn7C,0.52,0.189,-14.209,0.0277,0.882,1.2e-05,0.177,0.183,95.701,country,Country
7KPfqK6V6KGpUGBWbFY5gl,0.648,0.663,-8.932,0.0297,0.517,0.118,0.169,0.736,106.984,country,Country
6UIi5w7MoJ1bpJFKM3tCbp,0.499,0.309,-12.82,0.031,0.825,0.257,0.113,0.235,110.39,country,Country
3K07bGe8iljQ3mOKArHLDo,0.638,0.538,-8.445,0.0315,0.452,0.000415,0.0695,0.318,89.124,country,Pop
1NJFtyJJVpwOmPVeE886Hb,0.639,0.668,-7.328,0.0279,0.0933,0,0.105,0.477,116.993,country,Country
7xRind9RPsvGHWR0qbGmfE,0.588,0.848,-10.999,0.0382,0.108,0.128,0.125,0.913,147.565,country,Country
6PXDfeOlL2y2FBQKpHKIcW,0.601,0.926,-5.204,0.0358,0.000879,0,0.038,0.95,128.053,country,Country
3cSDEoNnFMIEqGDddHVdks,0.57,0.738,-6.088,0.0406,0.416,1.14e-05,0.112,0.542,92.547,country,Country
0s8p5akawSBbBO8KlujxDz,0.281,0.79,-4.479,0.0379,0.605,0.000741,0.247,0.515,82.493,country,Country
1e1PgwCquDYdkTpIkj8C5D,0.577,0.667,-4.581,0.0271,0.125,0,0.0803,0.532,118.008,country,Country
5hviCr3lgg6LY6noG6DPKs,0.571,0.438,-7.007,0.0279,0.534,1.56e-05,0.187,0.444,145.948,country,Country
4P92FrvmYQSAfOpp4cpFEi,0.375,0.889,-3.704,0.0991,0.0848,0,0.136,0.881,199.669,country,Electro
2IY559smG7SXYk229NA2Vl,0.571,0.818,-6.539,0.0415,0.151,0,0.348,0.728,163.045,country,Country
1EwOO6egiMmJ2Bz1EyvdXr,0.216,0.138,-14.763,0.0348,0.93,0,0.101,0.208,151.485,country,Country
0f388trqcZyqGbPJUqGWpx,0.727,0.169,-12.474,0.0542,0.739,0,0.109,0.473,147.72,country,Country
7nUdyLKRl0wpYJo7w29rMH,0.729,0.867,-5.914,0.0336,0.149,0.000795,0.211,0.834,143.896,country,Country
2HT1n4YYTS6zbIHYaUrWeC,0.393,0.878,-3.061,0.0628,0.00376,0.234,0.0895,0.631,89.994,country,Country
2i2INZrGwIXgvmDkK7j3X7,0.537,0.881,-5.205,0.0825,0.13,0,0.222,0.387,111.941,country,Country
6WQlGuh6c4jciXEyM2rVGX,0.464,0.147,-15.002,0.0369,0.988,0.00309,0.111,0.117,144.372,country,Country
6QQHvWtSXHamWwTqTa4LZO,0.588,0.9,-6.783,0.0314,0.235,1.81e-06,0.311,0.95,101.492,country,Country
7fF6Af2M3vL4IUtE8cMy6G,0.529,0.792,-5.482,0.0298,0.000113,2.16e-05,0.232,0.716,119.262,country,Country
332DVyRWao3WzB0QrWl7pN,0.629,0.256,-9.897,0.0299,0.426,0,0.289,0.238,110.005,country,Country
7wuY42CwZAOzIASTaxfsLw,0.35,0.58,-5.696,0.0374,0.389,0,0.115,0.405,78.424,country,Country
31KmmPSvUorrhCWDRysxUq,0.601,0.778,-9.663,0.0314,0.17,8.59e-05,0.35,0.849,139.375,country,Country
4bZkWUNAkyQuB5WS7XdGMj,0.674,0.552,-9.904,0.04,0.23,0,0.274,0.787,127.313,country,Rock
2P4Iw3REGzcWlpg84nhZo7,0.624,0.599,-6.25,0.0311,0.289,0,0.0986,0.333,116.954,country,Country
1GWpxFBkbkXItPPserHtU8,0.358,0.874,-5.433,0.0565,0.505,0.00129,0.972,0.486,149.318,country,Country
438duiec0gQXAN50WW5aaS,0.698,0.48,-6.162,0.0502,0.764,0,0.304,0.679,113.979,country,Country
3as6Wz3mwbTnusWhZjTUNr,0.687,0.771,-4.424,0.0384,0.164,2.46e-05,0.112,0.445,129.964,country,Pop
3CS5zwqrjggxlRD0QGJAva,0.583,0.769,-4.859,0.159,0.419,0,0.0988,0.785,179.869,country,Country
7jhpoMGbtMaPnuwqEenpPf,0.654,0.877,-5.115,0.0693,0.173,3.57e-05,0.131,0.715,101.04,country,Rock
4eMH2bsvr9XUOnJBxWbSK3,0.483,0.881,-3.383,0.0813,0.0686,0,0.12,0.595,183.986,country,Country
3UOMKwvFdqulOff12uv3pr,0.424,0.451,-7.486,0.0285,0.821,1.46e-06,0.124,0.184,161.992,country,Country
7thHR3Kq23Djl0kED5GxEO,0.508,0.896,-3.924,0.0418,0.0323,6.71e-06,0.182,0.632,160.037,country,Country
5XOM6Neo5IACRMhvd2ibKA,0.744,0.455,-7.543,0.0366,0.634,0,0.0526,0.905,75.281,country,Country
19Pwe795pS5bS2Jr57gHK3,0.771,0.283,-16.326,0.0444,0.198,0,0.0888,0.906,77.756,country,Country
5xOpP3cLLnwM7BgjzXxA08,0.405,0.339,-9.778,0.0266,0.635,0,0.14,0.303,149.867,country,Country
7q7jyVU0f0hnod8tsaUmxg,0.631,0.44,-5.948,0.028,0.328,0,0.239,0.418,136.033,country,Country
45hbxz8xCxQfa9vmnV187v,0.638,0.74,-5.071,0.0314,0.0329,0,0.134,0.673,105.006,country,Country
1EzLOOiaWCQGIQVQeBKngv,0.467,0.595,-8.584,0.0279,0.624,0,0.85,0.802,76.947,country,Country
4pYd8dIohiqc3KsxSRqf0w,0.504,0.472,-6.925,0.0404,0.54,0,0.306,0.313,73.521,country,Country
10RQKVSr4rS0coExTmi4dF,0.451,0.893,-2.721,0.0627,0.0243,0,0.0813,0.0971,139.763,country,Country
2TFOYnjp4YW0WY34D3H58O,0.682,0.532,-11.61,0.0826,0.408,0,0.122,0.773,88.286,country,Rock
1WIRocIFUaEkYeE7P2ioxD,0.612,0.507,-7.278,0.042,0.307,0,0.111,0.252,79.003,country,Country
5uiqNMiidQDffMaBoRRtgC,0.422,0.672,-7.635,0.0447,0.56,0,0.112,0.932,171.508,country,Country
6ZoLmOnsB1jRVXtBTIDHVH,0.64,0.319,-8.165,0.0288,0.78,0,0.173,0.389,78.205,country,Country
0ehTR65xuOAdWwdRfJtyzd,0.717,0.459,-6.075,0.0412,0.433,1.89e-05,0.109,0.575,100.011,country,Country
7nEdCj0MFbGWOxwjlpPesa,0.474,0.528,-8.588,0.0276,0.526,0,0.109,0.364,144.366,country,Pop
5UH5bVIeZ0RZQi8oTtp7RB,0.675,0.672,-4.115,0.0491,0.0563,1.07e-06,0.326,0.939,143.932,country,Country
3IjDBBcpuA6hGrRdAqJ7zG,0.59,0.907,-2.019,0.0397,0.0485,0,0.237,0.733,90.059,country,Country
4YZFC2igC3mzuktFHSF9mY,0.543,0.793,-5.905,0.0403,0.225,0.000114,0.363,0.553,140.06,country,Country
3lIseaWnhgvIcklKySbCJV,0.559,0.668,-5.347,0.0264,0.00129,0.000108,0.077,0.721,150.026,country,Rock
3yM53DMMIioxVy7Pha1hD0,0.4,0.558,-7.393,0.038,0.163,3.76e-06,0.0879,0.376,81.271,country,Country
4f8hBeMXMvssn6HtFAtblo,0.654,0.452,-9.709,0.03,0.835,2.89e-05,0.16,0.691,106.662,country,Country
61QDJe3134n4cjvb5R1PE2,0.609,0.916,-4.178,0.0314,0.00111,0.0493,0.363,0.905,125.942,country,Country
4gB7HrYHbJVJ5RFOjxmoq4,0.544,0.781,-6.16,0.0311,0.00585,0,0.191,0.527,144.075,country,Country
3cPgnLawNeUl9YsZIBdsrs,0.567,0.57,-9.926,0.0295,0.317,0,0.205,0.645,88.851,country,Country
4an8z6f6w15wlNofE9dSMV,0.522,0.669,-7.824,0.0269,0.0917,0.000258,0.124,0.479,148.015,country,Alternative
5sM8e93JzgUIgBX6cNc2rx,0.261,0.176,-11.886,0.0343,0.897,2.6e-06,0.124,0.22,76.038,country,Country
4O1CExxinEpKZi3861NlTK,0.549,0.866,-5.306,0.0476,0.0733,0,0.25,0.767,87.964,country,Country
4NM1pBSyZylpcevZR8YW9v,0.498,0.773,-6.716,0.039,0.00115,0.000334,0.0511,0.223,112.047,country,Country
30VHURM5NOfoZmqp2iKawS,0.689,0.614,-6.137,0.0306,0.252,1.95e-05,0.178,0.411,141.97,country,Country
04DwnERkZbFbkWGWHMLCw1,0.647,0.681,-7.935,0.0496,0.606,0.453,0.303,0.609,100.027,country,Country
7u1rtYFsftO5X3s0D82fUQ,0.4,0.404,-8.27,0.029,0.436,8e-05,0.088,0.193,148.177,country,Country
2NDJucOxHz73g8JBbdGYlX,0.376,0.875,-4.386,0.0502,0.00243,0.000329,0.926,0.284,118.565,country,Country
4iK2zz811mSOLZqLGgII16,0.657,0.639,-5.483,0.0308,0.0481,0,0.196,0.474,122.047,country,Country
5EPQbU0wk70Btiu9onZR48,0.596,0.626,-12.945,0.0634,0.402,0,0.0498,0.962,155.556,country,Country
26jTwp6phFiELR3454BUTk,0.425,0.294,-10.754,0.0498,0.793,8.43e-06,0.367,0.312,186.027,country,Country
3guvNDQOT5mJTxIaiae32T,0.633,0.378,-11.068,0.0417,0.743,0.025,0.0763,0.0395,118.091,country,Pop
33aoxwQiePZVRQtYuJz6IR,0.545,0.59,-8.788,0.0388,0.653,0.0428,0.127,0.476,140.127,country,Country
23tugdPw6WDrQAFWQnmxOl,0.216,0.265,-8.928,0.0269,0.944,1.32e-06,0.101,0.246,92.541,country,Pop
3Ozx6IrGdoQyAworJzvBDE,0.567,0.311,-14.464,0.0455,0.822,0.23,0.11,0.478,83.11,country,Country
0iO2Kt0gjOE6cuM1dgFEUe,0.478,0.725,-3.79,0.0444,0.533,0,0.546,0.696,184.986,country,Country
4eBvIlQ3EhaP2b8At53Woo,0.389,0.428,-9.464,0.0365,0.75,0,0.0876,0.512,78.487,country,Country
296XGtH5MeGisqD3uAz6Q6,0.488,0.923,-3.697,0.103,0.129,0,0.158,0.818,183.891,country,Country
4xpjtAqc46tg04BzHTZnz2,0.341,0.252,-14.869,0.0288,0.725,0.0594,0.287,0.399,81.058,country,Country
2JqxrHRAtnrkczEZEzAKV2,0.566,0.692,-10.522,0.0319,0.0486,0,0.0406,0.806,77.944,country,Christian
145rlLSza5obOXk6dVjioX,0.537,0.573,-9.106,0.0369,0.568,0.000641,0.062,0.615,105.795,country,Country
3UL4eg1ak2j6M2NCTMd0Xp,0.426,0.882,-7.016,0.0531,0.0178,6.48e-06,0.949,0.255,97.138,country,Country
178OI1A3qjROeFeh8lmNwW,0.543,0.75,-7.071,0.0282,0.0682,0.0166,0.125,0.758,88.107,country,Pop
2VdpsRtDSapfIMUm7iV6rr,0.423,0.171,-7.699,0.0343,0.864,7.18e-06,0.113,0.553,167.292,country,Country
5xkTOC5NHPfUmrBCIrSTJX,0.608,0.871,-5.397,0.0348,4.09e-05,2.22e-06,0.111,0.488,123.005,country,Country
6MBUUSIWCzaXW4q58Ktrv9,0.523,0.837,-4.494,0.0335,0.301,0,0.172,0.523,82.006,country,Country
5cCLKP66G2PJEorzYQVXHR,0.686,0.234,-12.646,0.0295,0.742,0,0.145,0.342,106.581,country,Country
6a0zu7tOqPUHQfoP7YJ9nS,0.485,0.282,-8.949,0.0298,0.432,0,0.11,0.406,139.136,country,Country
6NrUzuNell8qCfuNoSgey4,0.473,0.738,-8.803,0.0608,0.0182,0,0.0955,0.573,188.075,country,Country
5xt5X7aVc9NR8HRiaGhoVf,0.569,0.628,-8.766,0.0443,0.307,0.000275,0.194,0.635,158.608,country,Country
5bIkYH2MM8Z4HRqPBx8UZD,0.636,0.138,-15.128,0.107,0.905,0,0.29,0.31,102.256,country,Country
0hsv4ijBicsXXYVgIEIZGs,0.712,0.923,-4.146,0.033,0.242,0,0.324,0.913,103.488,country,Country
707ayNK8mQkl7VcsyEWMh4,0.598,0.777,-6.751,0.0321,0.18,0,0.285,0.873,156.053,country,Country
6IqXODhoWUnTTWc5uuderk,0.271,0.619,-11.442,0.0411,0.315,0.133,0.944,0.716,149.282,country,Country
00AxNl4D4jHL2AEf1W55j5,0.579,0.804,-4.777,0.0265,0.000668,1.19e-06,0.198,0.291,107.985,country,Country
5LhMbWS0XW8LgelhbOhA90,0.518,0.882,-2.892,0.0483,0.0431,0,0.128,0.692,122.013,country,Rock
3Q3R4fUAI7Lz1PEowFjK11,0.72,0.424,-17.83,0.0357,0.51,2.58e-05,0.0712,0.582,110.811,country,Country
6jHBKCN0A4nYI8Y6RZ5vBj,0.785,0.557,-13.548,0.0361,0.29,0.00134,0.312,0.961,93.064,country,Country
2Wud6xFXTtFrTtAaViGL0C,0.517,0.743,-4.336,0.0363,0.243,3.36e-06,0.107,0.664,76.979,country,Country
7dPt49KNoSjgiu9BD5RUsC,0.444,0.545,-6.782,0.0289,0.358,0.000933,0.102,0.28,80.012,country,Country
7JtjHUIuLcPaEKZiUBXPC6,0.649,0.596,-12.043,0.0318,0.0893,6.69e-06,0.0624,0.924,170.134,country,Country
4ZwLDLTkFfy45yYA39kYOQ,0.644,0.713,-7.148,0.0547,0.0144,0,0.0829,0.468,95.999,country,Country
0pudWyp5g98c7jAYYp7MUL,0.441,0.724,-4.573,0.051,0.186,0,0.314,0.674,107.062,country,Country
5Sqfw0uCMrc2Xam8hXfMMj,0.67,0.578,-8.549,0.0281,0.482,0.000156,0.3,0.586,148.068,country,Country
1KNNTdw7SzJ90p6RXq4kGE,0.565,0.456,-8.124,0.031,0.426,8.08e-06,0.0612,0.588,201.644,country,Country
4INuZskTQeFkHLWcYVjaqG,0.588,0.222,-7.617,0.0351,0.875,0,0.279,0.434,133.642,country,Country
4ePrYBkedD3G3SXjpdbiTL,0.588,0.711,-5.93,0.0262,0.0124,0.00203,0.124,0.375,98.003,country,Country
5ecN8ysoiyCrdGmUyyEOba,0.59,0.782,-5.638,0.123,0.0107,1.12e-05,0.0484,0.352,177.811,country,Country
4MK40UfVebN1arl3MLOOYj,0.398,0.107,-16.301,0.0348,0.788,0,0.0899,0.315,95.605,country,Country
6JFbbGp52vKXiXBFWT4pMi,0.463,0.477,-11.555,0.275,0.929,0,0.0952,0.613,87.528,country,Country
2V1m9caZlfjwyh9w9Q6lVU,0.608,0.736,-5.497,0.037,0.0159,1.87e-06,0.361,0.774,90.006,country,Country
7gDNQLV9cr8449LFrQbk5J,0.567,0.434,-12.755,0.0349,0.86,0.257,0.115,0.254,82.459,country,Country
4n0NTwp3bu4TFpePsRv6Fb,0.637,0.695,-5.858,0.0316,0.0773,0,0.0794,0.493,81.01,country,Alternative
5vDzr355k4f9C2BMJS096E,0.41,0.781,-4.477,0.0444,0.18,0,0.259,0.246,183.025,country,Rock
4r8I62906qd6McoihQRoZA,0.486,0.933,-3.421,0.0551,0.00805,0,0.0728,0.644,197.976,country,Country
3wxISiy8s2huunhxBkTEhX,0.409,0.261,-6.861,0.0422,0.787,0,0.209,0.277,88.647,country,Country
